Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
result,Chrome 70.0.3538.102,,2018-11-19 17:45:59,2018-11-19 17:46:30,31.642s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-19 17:45:59,2018-11-19 17:46:08,8.966s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-19 17:45:59,2018-11-19 17:46:05,6.110s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:46:05,2018-11-19 17:46:06,0.190s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-19 17:46:06,2018-11-19 17:46:06,0.226s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:46:06,2018-11-19 17:46:08,2.027s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 17:46:08,2018-11-19 17:46:08,0.118s,PASSED
,,,,,,
Test Cases/dailyTesting/7.settlement/result,Chrome 70.0.3538.102,,2018-11-19 17:46:08,2018-11-19 17:46:29,21.359s,PASSED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-19 17:46:08,2018-11-19 17:46:09,1.061s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:46:09,2018-11-19 17:46:10,0.282s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:46:10,2018-11-19 17:46:10,0.226s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-19 17:46:10,2018-11-19 17:46:10,0.145s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:46:10,2018-11-19 17:46:13,3.024s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-19 17:46:13,2018-11-19 17:46:13,0.285s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:46:13,2018-11-19 17:46:16,3.002s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 17:46:16,2018-11-19 17:46:16,0.026s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:46:16,2018-11-19 17:46:17,0.158s,PASSED
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-19 17:46:17,2018-11-19 17:46:18,1.377s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 17:46:18,2018-11-19 17:46:18,0.089s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:46:18,2018-11-19 17:46:18,0.257s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:46:18,2018-11-19 17:46:19,0.683s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:46:19,2018-11-19 17:46:22,3.002s,PASSED
"Statement - If (Result == ""Meron"")",Chrome 70.0.3538.102,,2018-11-19 17:46:22,2018-11-19 17:46:22,0.001s,PASSED
"Statement - Else If (Result == ""Draw"")",Chrome 70.0.3538.102,,2018-11-19 17:46:22,2018-11-19 17:46:23,0.714s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:46:23,2018-11-19 17:46:26,3.002s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 17:46:26,2018-11-19 17:46:26,0.050s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:46:26,2018-11-19 17:46:26,0.090s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:46:26,2018-11-19 17:46:26,0.607s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:46:26,2018-11-19 17:46:29,3.003s,PASSED
