Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Arena,Chrome 69.0.3497.100,,2018-10-15 12:44:45,2018-10-15 12:45:05,20.106s,FAILED
,,,,,,
Test Cases/Backoffice/Login,Chrome 69.0.3497.100,,2018-10-15 12:44:45,2018-10-15 12:44:53,7.947s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-15 12:44:46,2018-10-15 12:44:49,3.000s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-15 12:44:49,2018-10-15 12:44:50,1.169s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-15 12:44:50,2018-10-15 12:44:51,1.191s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 12:44:51,2018-10-15 12:44:51,0.151s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-15 12:44:51,2018-10-15 12:44:51,0.145s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 12:44:51,2018-10-15 12:44:53,1.968s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-15 12:44:53,2018-10-15 12:44:53,0.061s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-15 12:44:53,2018-10-15 12:45:00,6.415s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-15 12:44:54,2018-10-15 12:44:54,0.072s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-15 12:44:54,2018-10-15 12:44:54,0.027s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 12:44:54,2018-10-15 12:44:54,0.651s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 12:44:54,2018-10-15 12:44:54,0.102s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-15 12:44:54,2018-10-15 12:44:54,0.020s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 12:44:54,2018-10-15 12:44:57,2.019s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:57,0.050s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:57,0.298s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:57,0.164s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:57,0.166s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:57,0.087s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:57,0.112s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:57,0.076s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 12:44:57,2018-10-15 12:44:58,0.053s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 12:44:58,2018-10-15 12:44:58,0.061s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 12:44:58,2018-10-15 12:44:58,0.053s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 12:44:58,2018-10-15 12:44:58,0.093s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 12:44:58,2018-10-15 12:45:00,2.002s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-15 12:45:00,2018-10-15 12:45:04,4.683s,FAILED
focus,Chrome 69.0.3497.100,,2018-10-15 12:45:00,2018-10-15 12:45:00,0.041s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 12:45:00,2018-10-15 12:45:01,0.772s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 12:45:01,2018-10-15 12:45:01,0.096s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 12:45:01,2018-10-15 12:45:04,3.001s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-15 12:45:04,2018-10-15 12:45:04,0.106s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 12:45:04,2018-10-15 12:45:04,0.068s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 12:45:04,2018-10-15 12:45:04,0.359s,FAILED
