Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
matchDetails,Chrome 70.0.3538.102,,2018-11-16 11:43:25,2018-11-16 11:43:45,20.681s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-16 11:43:25,2018-11-16 11:43:36,10.894s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-16 11:43:25,2018-11-16 11:43:31,5.587s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 11:43:31,2018-11-16 11:43:31,0.162s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-16 11:43:31,2018-11-16 11:43:31,0.160s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 11:43:31,2018-11-16 11:43:33,1.988s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-16 11:43:33,2018-11-16 11:43:36,2.760s,PASSED
,,,,,,
Test Cases/dailyTesting/6.betting/matchDetails,Chrome 70.0.3538.102,,2018-11-16 11:43:36,2018-11-16 11:43:45,8.676s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-16 11:43:36,2018-11-16 11:43:37,0.965s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 11:43:37,2018-11-16 11:43:37,0.299s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 11:43:37,2018-11-16 11:43:38,0.198s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-16 11:43:38,2018-11-16 11:43:38,0.089s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 11:43:38,2018-11-16 11:43:41,3.019s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-16 11:43:41,2018-11-16 11:43:41,0.294s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 11:43:41,2018-11-16 11:43:44,3.001s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-16 11:43:44,2018-11-16 11:43:44,0.047s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 11:43:44,2018-11-16 11:43:44,0.126s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-16 11:43:44,2018-11-16 11:43:45,0.495s,FAILED
