Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createArena,Chrome 70.0.3538.102,,2018-11-14 14:52:58,2018-11-14 14:53:21,23.109s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-14 14:52:58,2018-11-14 14:53:07,8.933s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-14 14:52:59,2018-11-14 14:53:05,6.039s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:05,2018-11-14 14:53:05,0.167s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-14 14:53:05,2018-11-14 14:53:05,0.212s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:53:05,2018-11-14 14:53:07,2.046s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-14 14:53:07,2018-11-14 14:53:07,0.097s,PASSED
,,,,,,
Test Cases/dailyTesting/4.arenaCreation/createArena,Chrome 70.0.3538.102,,2018-11-14 14:53:07,2018-11-14 14:53:20,12.799s,PASSED
backoffice.bettingArena.arena,Chrome 70.0.3538.102,,2018-11-14 14:53:07,2018-11-14 14:53:08,1.022s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:53:08,2018-11-14 14:53:08,0.120s,PASSED
getWindowIndex,Chrome 70.0.3538.102,,2018-11-14 14:53:08,2018-11-14 14:53:08,0.028s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-14 14:53:08,2018-11-14 14:53:09,0.661s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-14 14:53:09,2018-11-14 14:53:09,0.020s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:09,2018-11-14 14:53:09,0.205s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:09,2018-11-14 14:53:10,0.201s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:10,2018-11-14 14:53:10,0.181s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:10,2018-11-14 14:53:10,0.427s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:10,2018-11-14 14:53:10,0.140s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:10,2018-11-14 14:53:10,0.186s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:53:10,2018-11-14 14:53:11,0.981s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:53:11,2018-11-14 14:53:13,2.017s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-14 14:53:13,2018-11-14 14:53:14,0.613s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:53:14,2018-11-14 14:53:14,0.128s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:53:14,2018-11-14 14:53:15,0.277s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-14 14:53:15,2018-11-14 14:53:15,0.157s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:53:15,2018-11-14 14:53:17,2.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:53:17,2018-11-14 14:53:17,0.174s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:53:17,2018-11-14 14:53:20,3.003s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-14 14:53:20,2018-11-14 14:53:20,0.053s,PASSED
