Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
manualTrigger,Chrome 70.0.3538.102,,2018-11-22 13:44:09,2018-11-22 13:44:36,27.480s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-22 13:44:09,2018-11-22 13:44:17,8.237s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-22 13:44:09,2018-11-22 13:44:15,5.492s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:44:15,2018-11-22 13:44:15,0.163s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-22 13:44:15,2018-11-22 13:44:15,0.175s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:15,2018-11-22 13:44:17,2.125s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:44:17,2018-11-22 13:44:17,0.057s,PASSED
,,,,,,
Test Cases/dailyTesting/8.riskManagement/manualTrigger,Chrome 70.0.3538.102,,2018-11-22 13:44:17,2018-11-22 13:44:35,18.117s,PASSED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-22 13:44:17,2018-11-22 13:44:18,0.958s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:18,2018-11-22 13:44:18,0.162s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:44:18,2018-11-22 13:44:19,0.221s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:44:19,2018-11-22 13:44:19,0.163s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:44:19,2018-11-22 13:44:22,3.015s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:44:22,2018-11-22 13:44:22,0.026s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:22,2018-11-22 13:44:22,0.101s,PASSED
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-22 13:44:22,2018-11-22 13:44:23,1.101s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:44:23,2018-11-22 13:44:23,0.027s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:23,2018-11-22 13:44:23,0.070s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:23,2018-11-22 13:44:23,0.196s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:44:23,2018-11-22 13:44:25,2.001s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:25,2018-11-22 13:44:25,0.074s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:25,2018-11-22 13:44:26,0.046s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:26,2018-11-22 13:44:26,0.088s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:26,2018-11-22 13:44:26,0.074s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:44:26,2018-11-22 13:44:28,2.003s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:28,2018-11-22 13:44:28,0.040s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:28,2018-11-22 13:44:28,0.027s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:28,2018-11-22 13:44:28,0.102s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:28,2018-11-22 13:44:28,0.091s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:44:28,2018-11-22 13:44:33,5.004s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:33,2018-11-22 13:44:33,0.051s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:33,2018-11-22 13:44:33,0.031s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:33,2018-11-22 13:44:33,0.095s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:44:33,2018-11-22 13:44:33,0.071s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:44:33,2018-11-22 13:44:35,2.001s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:35,2018-11-22 13:44:35,0.057s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:44:35,2018-11-22 13:44:35,0.031s,PASSED
