Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createArena,Chrome 70.0.3538.77,,2018-11-07 14:35:44,2018-11-07 14:35:58,14.585s,FAILED
,,,,,,
Test Cases/dailyTesting/login/backofficeLogin,Chrome 70.0.3538.77,,2018-11-07 14:35:44,2018-11-07 14:35:53,9.603s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-07 14:35:44,2018-11-07 14:35:48,3.415s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-07 14:35:48,2018-11-07 14:35:49,1.176s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-07 14:35:49,2018-11-07 14:35:51,2.206s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-07 14:35:51,2018-11-07 14:35:51,0.152s,PASSED
setEncryptedText,Chrome 70.0.3538.77,,2018-11-07 14:35:51,2018-11-07 14:35:51,0.175s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:35:51,2018-11-07 14:35:53,1.974s,PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-07 14:35:53,2018-11-07 14:35:53,0.114s,PASSED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:35:53,2018-11-07 14:35:56,2.615s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:35:54,2018-11-07 14:35:54,0.085s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:35:54,2018-11-07 14:35:54,0.039s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:35:54,2018-11-07 14:35:55,1.101s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:35:55,2018-11-07 14:35:55,0.109s,PASSED
getWindowIndex,Chrome 70.0.3538.77,,2018-11-07 14:35:55,2018-11-07 14:35:55,0.023s,PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-07 14:35:55,2018-11-07 14:35:56,0.663s,PASSED
switchToWindowIndex,Chrome 70.0.3538.77,,2018-11-07 14:35:56,2018-11-07 14:35:56,0.029s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-07 14:35:56,2018-11-07 14:35:56,0.422s,FAILED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:35:56,2018-11-07 14:35:57,0.428s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:35:56,2018-11-07 14:35:56,0.044s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:35:56,2018-11-07 14:35:56,0.014s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:35:56,2018-11-07 14:35:57,0.354s,FAILED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.416s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.037s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.016s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.354s,FAILED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.411s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.040s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.015s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:35:57,2018-11-07 14:35:57,0.347s,FAILED
