Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1Arenawith100Match,Chrome 69.0.3497.100,,2018-10-19 17:54:10,2018-10-19 17:54:23,12.518s,ERROR
,,,,,,
Test Cases/Staging/Backoffice/Login/LoginAdmin,Chrome 69.0.3497.100,,2018-10-19 17:54:11,2018-10-19 17:54:19,8.135s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 17:54:11,2018-10-19 17:54:14,3.078s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 17:54:14,2018-10-19 17:54:15,1.176s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 17:54:15,2018-10-19 17:54:16,1.273s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:54:16,2018-10-19 17:54:16,0.166s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 17:54:16,2018-10-19 17:54:17,0.151s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:54:17,2018-10-19 17:54:19,1.944s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:54:19,2018-10-19 17:54:19,0.073s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-19 17:54:19,2018-10-19 17:54:22,3.306s,ERROR
focus,Chrome 69.0.3497.100,,2018-10-19 17:54:19,2018-10-19 17:54:19,0.103s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:54:19,2018-10-19 17:54:20,0.749s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:54:20,2018-10-19 17:54:20,0.120s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:54:20,2018-10-19 17:54:22,2.018s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:54:22,2018-10-19 17:54:22,0.039s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-19 17:54:22,2018-10-19 17:54:22,0.004s,PASSED
