Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Arena,Chrome 69.0.3497.100,,2018-10-15 11:03:45,2018-10-15 11:04:09,24.052s,FAILED
,,,,,,
Test Cases/Backoffice/Login,Chrome 69.0.3497.100,,2018-10-15 11:03:45,2018-10-15 11:03:54,9.487s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-15 11:03:45,2018-10-15 11:03:48,3.020s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-15 11:03:48,2018-10-15 11:03:49,1.168s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-15 11:03:49,2018-10-15 11:03:51,1.560s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 11:03:51,2018-10-15 11:03:51,0.161s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-15 11:03:51,2018-10-15 11:03:51,0.141s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 11:03:51,2018-10-15 11:03:54,3.073s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-15 11:03:54,2018-10-15 11:03:54,0.061s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-15 11:03:54,2018-10-15 11:03:59,4.478s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-15 11:03:55,2018-10-15 11:03:55,0.069s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-15 11:03:55,2018-10-15 11:03:55,0.029s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 11:03:55,2018-10-15 11:03:55,0.778s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 11:03:55,2018-10-15 11:03:56,0.105s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-15 11:03:56,2018-10-15 11:03:56,0.015s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 11:03:56,2018-10-15 11:03:58,2.021s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-15 11:03:58,2018-10-15 11:03:58,0.046s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 11:03:58,2018-10-15 11:03:58,0.295s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 11:03:58,2018-10-15 11:03:58,0.171s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 11:03:58,2018-10-15 11:03:58,0.147s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 11:03:58,2018-10-15 11:03:58,0.085s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 11:03:58,2018-10-15 11:03:58,0.097s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 11:03:58,2018-10-15 11:03:59,0.061s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 11:03:59,2018-10-15 11:03:59,0.053s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 11:03:59,2018-10-15 11:03:59,0.061s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 11:03:59,2018-10-15 11:03:59,0.052s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 11:03:59,2018-10-15 11:03:59,0.091s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-15 11:03:59,2018-10-15 11:04:08,9.033s,FAILED
delay,Chrome 69.0.3497.100,,2018-10-15 11:03:59,2018-10-15 11:04:01,2.003s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-15 11:04:01,2018-10-15 11:04:01,0.145s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 11:04:01,2018-10-15 11:04:01,0.127s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-15 11:04:01,2018-10-15 11:04:02,0.543s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 11:04:02,2018-10-15 11:04:02,0.627s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 11:04:02,2018-10-15 11:04:07,5.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 11:04:07,2018-10-15 11:04:08,0.436s,FAILED
