Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Arena,Chrome 69.0.3497.100,,2018-10-15 13:29:06,2018-10-15 13:29:32,25.933s,FAILED
,,,,,,
Test Cases/Backoffice/Login,Chrome 69.0.3497.100,,2018-10-15 13:29:06,2018-10-15 13:29:14,7.569s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-15 13:29:06,2018-10-15 13:29:09,2.968s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-15 13:29:09,2018-10-15 13:29:10,1.137s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-15 13:29:10,2018-10-15 13:29:11,0.987s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 13:29:11,2018-10-15 13:29:12,0.151s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-15 13:29:12,2018-10-15 13:29:12,0.146s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 13:29:12,2018-10-15 13:29:14,1.799s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-15 13:29:14,2018-10-15 13:29:14,0.075s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-15 13:29:14,2018-10-15 13:29:21,7.346s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-15 13:29:14,2018-10-15 13:29:14,0.070s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-15 13:29:14,2018-10-15 13:29:14,0.028s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 13:29:14,2018-10-15 13:29:15,0.710s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 13:29:15,2018-10-15 13:29:15,0.153s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-15 13:29:15,2018-10-15 13:29:15,0.020s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 13:29:15,2018-10-15 13:29:17,2.017s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-15 13:29:17,2018-10-15 13:29:17,0.022s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 13:29:17,2018-10-15 13:29:17,0.326s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 13:29:17,2018-10-15 13:29:18,0.196s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:18,0.192s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:18,0.119s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:18,0.119s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:18,0.072s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:18,0.059s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:18,0.067s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:18,0.064s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 13:29:18,2018-10-15 13:29:19,0.786s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 13:29:19,2018-10-15 13:29:21,2.001s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-15 13:29:21,2018-10-15 13:29:31,9.875s,FAILED
focus,Chrome 69.0.3497.100,,2018-10-15 13:29:21,2018-10-15 13:29:21,0.039s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 13:29:21,2018-10-15 13:29:22,0.733s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 13:29:22,2018-10-15 13:29:22,0.116s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 13:29:22,2018-10-15 13:29:25,3.001s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-15 13:29:25,2018-10-15 13:29:25,0.104s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:25,2018-10-15 13:29:25,0.064s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:25,2018-10-15 13:29:25,0.058s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:25,2018-10-15 13:29:25,0.073s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 13:29:25,2018-10-15 13:29:25,0.065s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 13:29:25,2018-10-15 13:29:30,5.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 13:29:30,2018-10-15 13:29:31,0.413s,FAILED
