Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
result,Chrome 70.0.3538.102,,2018-11-22 13:33:01,2018-11-22 13:33:31,29.598s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-22 13:33:02,2018-11-22 13:33:09,7.921s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-22 13:33:02,2018-11-22 13:33:07,5.215s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:33:07,2018-11-22 13:33:07,0.151s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-22 13:33:07,2018-11-22 13:33:07,0.157s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:33:07,2018-11-22 13:33:09,2.095s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:33:09,2018-11-22 13:33:09,0.062s,PASSED
,,,,,,
Test Cases/dailyTesting/7.settlement/result,Chrome 70.0.3538.102,,2018-11-22 13:33:09,2018-11-22 13:33:30,20.573s,PASSED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-22 13:33:10,2018-11-22 13:33:11,0.986s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:33:11,2018-11-22 13:33:11,0.211s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:33:11,2018-11-22 13:33:11,0.166s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:33:11,2018-11-22 13:33:11,0.136s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:33:11,2018-11-22 13:33:14,3.015s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-22 13:33:14,2018-11-22 13:33:14,0.238s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:33:14,2018-11-22 13:33:17,3.001s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:33:17,2018-11-22 13:33:17,0.023s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:33:17,2018-11-22 13:33:18,0.106s,PASSED
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-22 13:33:18,2018-11-22 13:33:19,1.083s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:33:19,2018-11-22 13:33:19,0.043s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:33:19,2018-11-22 13:33:19,0.070s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:33:19,2018-11-22 13:33:20,0.791s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:33:20,2018-11-22 13:33:23,3.002s,PASSED
"Statement - If (Result == ""Meron"")",Chrome 70.0.3538.102,,2018-11-22 13:33:23,2018-11-22 13:33:23,0.001s,PASSED
"Statement - Else If (Result == ""Draw"")",Chrome 70.0.3538.102,,2018-11-22 13:33:23,2018-11-22 13:33:23,0.699s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:33:23,2018-11-22 13:33:26,3.003s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:33:26,2018-11-22 13:33:26,0.076s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:33:26,2018-11-22 13:33:26,0.091s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:33:26,2018-11-22 13:33:27,0.632s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:33:27,2018-11-22 13:33:30,3.002s,PASSED
