Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createMatch,Chrome 70.0.3538.102,,2018-11-22 13:34:23,2018-11-22 13:34:51,27.394s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-22 13:34:24,2018-11-22 13:34:35,11.032s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-22 13:34:24,2018-11-22 13:34:32,7.753s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:34:32,2018-11-22 13:34:32,0.175s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-22 13:34:32,2018-11-22 13:34:32,0.180s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:34:32,2018-11-22 13:34:35,2.275s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:34:35,2018-11-22 13:34:35,0.093s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/createMatch,Chrome 70.0.3538.102,,2018-11-22 13:34:35,2018-11-22 13:34:50,15.314s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-22 13:34:35,2018-11-22 13:34:36,1.086s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:34:36,2018-11-22 13:34:36,0.172s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:34:36,2018-11-22 13:34:38,2.231s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:34:38,2018-11-22 13:34:39,0.084s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:34:39,2018-11-22 13:34:39,0.098s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:39,2018-11-22 13:34:39,0.138s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:39,2018-11-22 13:34:39,0.052s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:34:39,2018-11-22 13:34:42,3.003s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:42,2018-11-22 13:34:42,0.168s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:42,2018-11-22 13:34:42,0.112s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:42,2018-11-22 13:34:42,0.100s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:42,2018-11-22 13:34:42,0.081s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:42,2018-11-22 13:34:42,0.100s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:42,2018-11-22 13:34:42,0.086s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:42,2018-11-22 13:34:43,0.097s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:43,2018-11-22 13:34:43,0.070s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:34:43,2018-11-22 13:34:43,0.041s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:34:43,2018-11-22 13:34:44,1.150s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:34:44,2018-11-22 13:34:47,3.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:34:47,2018-11-22 13:34:47,0.127s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:47,2018-11-22 13:34:47,0.152s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:34:47,2018-11-22 13:34:47,0.096s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:34:47,2018-11-22 13:34:49,2.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:34:49,2018-11-22 13:34:50,0.833s,FAILED
