Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Arena,Chrome 69.0.3497.100,,2018-10-15 10:55:08,2018-10-15 10:55:25,17.215s,PASSED
,,,,,,
Test Cases/Backoffice/Login,Chrome 69.0.3497.100,,2018-10-15 10:55:08,2018-10-15 10:55:16,8.067s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-15 10:55:09,2018-10-15 10:55:12,3.210s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-15 10:55:12,2018-10-15 10:55:13,1.138s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-15 10:55:13,2018-10-15 10:55:14,0.922s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 10:55:14,2018-10-15 10:55:14,0.178s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-15 10:55:14,2018-10-15 10:55:14,0.169s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 10:55:14,2018-10-15 10:55:16,1.958s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-15 10:55:16,2018-10-15 10:55:16,0.147s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-15 10:55:16,2018-10-15 10:55:21,4.905s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-15 10:55:17,2018-10-15 10:55:17,0.082s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-15 10:55:17,2018-10-15 10:55:17,0.034s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 10:55:17,2018-10-15 10:55:18,0.792s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 10:55:18,2018-10-15 10:55:18,0.125s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-15 10:55:18,2018-10-15 10:55:18,0.017s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 10:55:18,2018-10-15 10:55:20,2.019s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-15 10:55:20,2018-10-15 10:55:20,0.022s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 10:55:20,2018-10-15 10:55:20,0.343s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 10:55:20,2018-10-15 10:55:20,0.208s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 10:55:20,2018-10-15 10:55:21,0.179s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:21,0.108s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:21,0.119s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:21,0.070s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:21,0.062s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:21,0.079s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:21,0.068s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:21,0.098s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:24,3.013s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 10:55:21,2018-10-15 10:55:23,2.004s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-15 10:55:23,2018-10-15 10:55:23,0.135s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 10:55:23,2018-10-15 10:55:24,0.129s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-15 10:55:24,2018-10-15 10:55:24,0.547s,PASSED
