Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
matchDetails,Chrome 70.0.3538.102,,2018-11-22 13:31:08,2018-11-22 13:31:54,46.604s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-22 13:31:08,2018-11-22 13:31:19,10.738s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-22 13:31:09,2018-11-22 13:31:17,7.866s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:31:17,2018-11-22 13:31:17,0.164s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-22 13:31:17,2018-11-22 13:31:17,0.165s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:31:17,2018-11-22 13:31:19,1.864s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:31:19,2018-11-22 13:31:19,0.069s,PASSED
,,,,,,
Test Cases/dailyTesting/6.betting/matchDetails,Chrome 70.0.3538.102,,2018-11-22 13:31:19,2018-11-22 13:31:54,34.924s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-22 13:31:19,2018-11-22 13:31:20,0.977s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:31:20,2018-11-22 13:31:20,0.184s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:31:20,2018-11-22 13:31:20,0.167s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:31:20,2018-11-22 13:31:20,0.101s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:31:20,2018-11-22 13:31:24,3.290s,PASSED
selectOptionByLabel,Chrome 70.0.3538.102,,2018-11-22 13:31:24,2018-11-22 13:31:24,0.420s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:31:24,2018-11-22 13:31:27,3.002s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:31:27,2018-11-22 13:31:27,0.058s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:31:27,2018-11-22 13:31:27,0.128s,PASSED
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-22 13:31:27,2018-11-22 13:31:28,1.100s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:31:28,2018-11-22 13:31:54,25.286s,FAILED
