Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
big5,Chrome 69.0.3497.100,,2018-10-18 14:44:50,2018-10-18 14:45:38,47.438s,FAILED
,,,,,,
Test Cases/Frontend/PlaceBet/RandomOddsAndAMount,Chrome 69.0.3497.100,,2018-10-18 14:44:51,2018-10-18 14:45:35,43.534s,FAILED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 69.0.3497.100,,2018-10-18 14:44:52,2018-10-18 14:44:52,0.001s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-18 14:44:52,2018-10-18 14:45:00,7.965s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-18 14:45:00,2018-10-18 14:45:02,1.200s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-18 14:45:02,2018-10-18 14:45:04,2.730s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:45:04,2018-10-18 14:45:08,4.044s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:45:08,2018-10-18 14:45:10,1.173s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 14:45:10,2018-10-18 14:45:12,2.885s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-18 14:45:12,2018-10-18 14:45:15,2.426s,PASSED
Statement - meron = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Meronodds),Chrome 69.0.3497.100,,2018-10-18 14:45:15,2018-10-18 14:45:15,0.004s,PASSED
Statement - draw = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Drawodds),Chrome 69.0.3497.100,,2018-10-18 14:45:15,2018-10-18 14:45:15,0.004s,PASSED
Statement - ftd = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_FTDodds),Chrome 69.0.3497.100,,2018-10-18 14:45:15,2018-10-18 14:45:15,0.004s,PASSED
Statement - wala = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Walaodds),Chrome 69.0.3497.100,,2018-10-18 14:45:15,2018-10-18 14:45:15,0.003s,PASSED
"Statement - balance = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/Balance), CONTINUE_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-18 14:45:15,2018-10-18 14:45:17,2.041s,PASSED
"Statement - log.logInfo(""User balance "" + balance)",Chrome 69.0.3497.100,,2018-10-18 14:45:17,2018-10-18 14:45:17,0.002s,PASSED
Statement - While (balance != 0),Chrome 69.0.3497.100,,2018-10-18 14:45:17,2018-10-18 14:45:35,17.723s,FAILED
