Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createArena,Chrome 70.0.3538.102,,2018-11-19 17:41:52,2018-11-19 17:42:16,23.494s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-19 17:41:53,2018-11-19 17:42:02,9.491s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-19 17:41:53,2018-11-19 17:41:59,6.318s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:41:59,2018-11-19 17:42:00,0.268s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-19 17:42:00,2018-11-19 17:42:00,0.265s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:42:00,2018-11-19 17:42:02,2.172s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 17:42:02,2018-11-19 17:42:02,0.155s,PASSED
,,,,,,
Test Cases/dailyTesting/4.arenaCreation/createArena,Chrome 70.0.3538.102,,2018-11-19 17:42:02,2018-11-19 17:42:15,12.750s,FAILED
backoffice.bettingArena.arena,Chrome 70.0.3538.102,,2018-11-19 17:42:03,2018-11-19 17:42:04,1.217s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:42:04,2018-11-19 17:42:04,0.150s,PASSED
getWindowIndex,Chrome 70.0.3538.102,,2018-11-19 17:42:04,2018-11-19 17:42:04,0.101s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 17:42:04,2018-11-19 17:42:04,0.167s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-19 17:42:04,2018-11-19 17:42:04,0.045s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:42:04,2018-11-19 17:42:04,0.236s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:42:04,2018-11-19 17:42:05,0.181s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:42:05,2018-11-19 17:42:05,0.172s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:42:05,2018-11-19 17:42:05,0.434s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:42:05,2018-11-19 17:42:06,0.365s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:42:06,2018-11-19 17:42:06,0.173s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:42:06,2018-11-19 17:42:06,0.162s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:42:06,2018-11-19 17:42:08,2.027s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-19 17:42:08,2018-11-19 17:42:08,0.024s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:42:08,2018-11-19 17:42:09,0.763s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 17:42:09,2018-11-19 17:42:09,0.295s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-19 17:42:09,2018-11-19 17:42:09,0.066s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:42:09,2018-11-19 17:42:11,2.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 17:42:11,2018-11-19 17:42:11,0.183s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 17:42:11,2018-11-19 17:42:14,3.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-19 17:42:14,2018-11-19 17:42:15,0.754s,FAILED
