Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
114match,Chrome 70.0.3538.102,,2018-11-21 12:01:56,2018-11-21 12:16:09,14m - 12.883s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-21 12:01:56,2018-11-21 12:02:07,10.895s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-21 12:01:57,2018-11-21 12:02:04,7.750s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:04,2018-11-21 12:02:05,0.201s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-21 12:02:05,2018-11-21 12:02:05,0.170s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 12:02:05,2018-11-21 12:02:07,2.177s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 12:02:07,2018-11-21 12:02:07,0.085s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 12:02:07,2018-11-21 12:02:32,25.155s,PASSED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 12:02:07,2018-11-21 12:02:08,1.102s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 12:02:08,2018-11-21 12:02:09,0.240s,PASSED
getWindowIndex,Chrome 70.0.3538.102,,2018-11-21 12:02:09,2018-11-21 12:02:09,0.037s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 12:02:09,2018-11-21 12:02:09,0.576s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 12:02:09,2018-11-21 12:02:09,0.098s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:09,2018-11-21 12:02:09,0.173s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-21 12:02:09,2018-11-21 12:02:10,0.065s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 12:02:10,2018-11-21 12:02:12,2.280s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-21 12:02:12,2018-11-21 12:02:12,0.026s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:12,2018-11-21 12:02:12,0.142s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:12,2018-11-21 12:02:12,0.132s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:12,2018-11-21 12:02:12,0.121s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:12,2018-11-21 12:02:12,0.100s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:12,2018-11-21 12:02:12,0.115s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:12,2018-11-21 12:02:13,0.119s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:13,2018-11-21 12:02:13,0.120s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 12:02:13,2018-11-21 12:02:13,0.106s,PASSED
