Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
manualTrigger,Chrome 70.0.3538.102,,2018-11-16 13:56:26,2018-11-16 13:56:54,28.598s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-16 13:56:26,2018-11-16 13:56:34,8.388s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-16 13:56:26,2018-11-16 13:56:32,5.595s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:56:32,2018-11-16 13:56:32,0.181s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-16 13:56:32,2018-11-16 13:56:32,0.195s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:32,2018-11-16 13:56:34,2.089s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-16 13:56:34,2018-11-16 13:56:34,0.081s,PASSED
,,,,,,
Test Cases/dailyTesting/8.riskManagement/manualTrigger,Chrome 70.0.3538.102,,2018-11-16 13:56:34,2018-11-16 13:56:53,19.060s,PASSED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-16 13:56:35,2018-11-16 13:56:36,1.038s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:36,2018-11-16 13:56:36,0.326s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:56:36,2018-11-16 13:56:36,0.238s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-16 13:56:36,2018-11-16 13:56:36,0.108s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:56:36,2018-11-16 13:56:39,3.022s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-16 13:56:39,2018-11-16 13:56:39,0.051s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:39,2018-11-16 13:56:40,0.160s,PASSED
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-16 13:56:40,2018-11-16 13:56:41,1.568s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-16 13:56:41,2018-11-16 13:56:41,0.045s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:41,2018-11-16 13:56:41,0.139s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:41,2018-11-16 13:56:41,0.159s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:56:41,2018-11-16 13:56:43,2.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:43,2018-11-16 13:56:43,0.060s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:43,2018-11-16 13:56:44,0.062s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:44,2018-11-16 13:56:44,0.128s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:44,2018-11-16 13:56:44,0.075s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:56:44,2018-11-16 13:56:46,2.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:46,2018-11-16 13:56:46,0.048s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:46,2018-11-16 13:56:46,0.027s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:46,2018-11-16 13:56:46,0.123s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:46,2018-11-16 13:56:46,0.079s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:56:46,2018-11-16 13:56:51,5.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:51,2018-11-16 13:56:51,0.056s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:51,2018-11-16 13:56:51,0.027s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:51,2018-11-16 13:56:51,0.107s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:56:51,2018-11-16 13:56:51,0.073s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:56:51,2018-11-16 13:56:53,2.001s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:53,2018-11-16 13:56:53,0.057s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:56:53,2018-11-16 13:56:53,0.029s,PASSED
