Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add10kbalance,Chrome 70.0.3538.102,,2018-11-14 14:20:51,2018-11-14 14:21:11,20.291s,ERROR
,,,,,,
Test Cases/dailyTesting/2.login/openBrowserFrontend,Chrome 70.0.3538.102,,2018-11-14 14:20:51,2018-11-14 14:20:58,6.719s,PASSED
frontend.openBrowserFrontend.openbrowserFrontend,Chrome 70.0.3538.102,,2018-11-14 14:20:51,2018-11-14 14:20:58,6.474s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/frontendLogin,Chrome 70.0.3538.102,,2018-11-14 14:20:58,2018-11-14 14:21:07,8.874s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:20:58,2018-11-14 14:20:58,0.204s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:20:58,2018-11-14 14:20:58,0.157s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:20:58,2018-11-14 14:21:01,2.017s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:21:01,2018-11-14 14:21:01,0.094s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-14 14:21:01,2018-11-14 14:21:02,1.219s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:21:02,2018-11-14 14:21:07,5.001s,PASSED
,,,,,,
Test Cases/dailyTesting/3.fundingAccount/fundingAccount,Chrome 70.0.3538.102,,2018-11-14 14:21:07,2018-11-14 14:21:10,3.531s,ERROR
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-14 14:21:07,2018-11-14 14:21:07,0.054s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:21:07,2018-11-14 14:21:07,0.097s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:21:07,2018-11-14 14:21:07,0.175s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:21:07,2018-11-14 14:21:10,3.001s,PASSED
Statement - balance = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(dailyTesting/Frontend/fundingAccount/inputBalance)),Chrome 70.0.3538.102,,2018-11-14 14:21:10,2018-11-14 14:21:10,0.057s,PASSED
