Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1Arenawith100Match,Chrome 69.0.3497.100,,2018-10-19 17:57:59,2018-10-19 17:58:23,23.974s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Login/LoginAdmin,Chrome 69.0.3497.100,,2018-10-19 17:57:59,2018-10-19 17:58:08,8.434s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 17:58:00,2018-10-19 17:58:03,3.034s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 17:58:03,2018-10-19 17:58:04,1.135s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 17:58:04,2018-10-19 17:58:05,1.491s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:58:05,2018-10-19 17:58:06,0.292s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 17:58:06,2018-10-19 17:58:06,0.208s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:58:06,2018-10-19 17:58:08,1.869s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:58:08,2018-10-19 17:58:08,0.085s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-19 17:58:08,2018-10-19 17:58:22,14.465s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:58:08,2018-10-19 17:58:08,0.114s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:58:08,2018-10-19 17:58:09,0.789s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:58:09,2018-10-19 17:58:09,0.135s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:58:09,2018-10-19 17:58:11,2.018s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:58:11,2018-10-19 17:58:11,0.041s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-19 17:58:11,2018-10-19 17:58:11,0.119s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:58:11,2018-10-19 17:58:11,0.079s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:58:11,2018-10-19 17:58:12,0.085s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:58:12,2018-10-19 17:58:12,0.174s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:58:12,2018-10-19 17:58:12,0.102s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:58:12,2018-10-19 17:58:15,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:58:15,2018-10-19 17:58:16,0.927s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:58:16,2018-10-19 17:58:16,0.042s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:58:16,2018-10-19 17:58:16,0.190s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:58:16,2018-10-19 17:58:16,0.023s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:58:16,2018-10-19 17:58:17,1.049s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:58:17,2018-10-19 17:58:17,0.080s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:58:17,2018-10-19 17:58:18,1.002s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-19 17:58:18,2018-10-19 17:58:18,0.034s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:58:18,2018-10-19 17:58:18,0.070s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:58:18,2018-10-19 17:58:20,2.000s,PASSED
closeWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:58:20,2018-10-19 17:58:20,0.049s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:58:20,2018-10-19 17:58:22,2.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:58:22,2018-10-19 17:58:22,0.021s,PASSED
