Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createArena,Chrome 70.0.3538.77,,2018-11-07 14:36:34,2018-11-07 14:36:48,13.950s,FAILED
,,,,,,
Test Cases/dailyTesting/login/backofficeLogin,Chrome 70.0.3538.77,,2018-11-07 14:36:34,2018-11-07 14:36:43,9.083s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-11-07 14:36:34,2018-11-07 14:36:37,3.288s,PASSED
maximizeWindow,Chrome 70.0.3538.77,,2018-11-07 14:36:37,2018-11-07 14:36:39,1.168s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-11-07 14:36:39,2018-11-07 14:36:41,2.045s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-07 14:36:41,2018-11-07 14:36:41,0.173s,PASSED
setEncryptedText,Chrome 70.0.3538.77,,2018-11-07 14:36:41,2018-11-07 14:36:41,0.180s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:36:41,2018-11-07 14:36:43,1.834s,PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-07 14:36:43,2018-11-07 14:36:43,0.130s,PASSED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:36:43,2018-11-07 14:36:45,2.384s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:36:43,2018-11-07 14:36:43,0.086s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:36:43,2018-11-07 14:36:43,0.042s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:36:43,2018-11-07 14:36:44,0.928s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:36:44,2018-11-07 14:36:44,0.122s,PASSED
getWindowIndex,Chrome 70.0.3538.77,,2018-11-07 14:36:44,2018-11-07 14:36:44,0.022s,PASSED
waitForElementVisible,Chrome 70.0.3538.77,,2018-11-07 14:36:44,2018-11-07 14:36:45,0.659s,PASSED
switchToWindowIndex,Chrome 70.0.3538.77,,2018-11-07 14:36:45,2018-11-07 14:36:45,0.017s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-07 14:36:45,2018-11-07 14:36:45,0.362s,FAILED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:36:45,2018-11-07 14:36:46,0.435s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:36:45,2018-11-07 14:36:45,0.042s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:36:45,2018-11-07 14:36:45,0.014s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:36:45,2018-11-07 14:36:46,0.366s,FAILED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:46,0.421s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:46,0.036s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:46,0.022s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:46,0.352s,FAILED
,,,,,,
Test Cases/dailyTesting/arenaCreation/createArena,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:47,0.418s,FAILED
focus,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:46,0.041s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:46,0.013s,PASSED
click,Chrome 70.0.3538.77,,2018-11-07 14:36:46,2018-11-07 14:36:47,0.354s,FAILED
