Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LoginAndRegister2,Chrome 69.0.3497.100,,2018-10-12 13:40:25,2018-10-12 14:03:16,22m - 51.135s,PASSED
,,,,,,
Test Cases/Backoffice/Login,Chrome 69.0.3497.100,,2018-10-12 13:40:25,2018-10-12 13:40:38,12.979s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-12 13:40:27,2018-10-12 13:40:31,4.792s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-12 13:40:31,2018-10-12 13:40:32,1.147s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-12 13:40:32,2018-10-12 13:40:35,2.983s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:35,2018-10-12 13:40:36,0.331s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-12 13:40:36,2018-10-12 13:40:36,0.226s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:36,2018-10-12 13:40:38,1.967s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 13:40:38,2018-10-12 13:40:38,0.435s,PASSED
,,,,,,
Test Cases/Backoffice/RegisterAccount,Chrome 69.0.3497.100,Create 1000 user for UCF,2018-10-12 13:40:38,2018-10-12 13:40:46,7.295s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 13:40:39,2018-10-12 13:40:39,0.116s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 13:40:39,2018-10-12 13:40:39,0.030s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:39,2018-10-12 13:40:40,0.683s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:40,0.218s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:40,0.164s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:40,0.238s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:41,0.249s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-12 13:40:41,2018-10-12 13:40:41,0.209s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 13:40:41,2018-10-12 13:40:43,2.020s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:43,2018-10-12 13:40:44,0.961s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 13:40:44,2018-10-12 13:40:46,2.001s,PASSED
,,,,,,
