Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
player9,Chrome 70.0.3538.67,,2018-10-24 11:09:22,2018-10-24 11:09:53,31.531s,FAILED
,,,,,,
Test Cases/Staging/Frontend/PlaceBet/RandomOddsAndAMount,Chrome 70.0.3538.67,,2018-10-24 11:09:22,2018-10-24 11:09:52,30.483s,FAILED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.67,,2018-10-24 11:09:22,2018-10-24 11:09:22,0.003s,PASSED
openBrowser,Chrome 70.0.3538.67,,2018-10-24 11:09:22,2018-10-24 11:09:25,3.069s,PASSED
maximizeWindow,Chrome 70.0.3538.67,,2018-10-24 11:09:25,2018-10-24 11:09:27,1.179s,PASSED
navigateToUrl,Chrome 70.0.3538.67,,2018-10-24 11:09:27,2018-10-24 11:09:28,1.829s,PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 11:09:28,2018-10-24 11:09:29,0.243s,PASSED
setText,Chrome 70.0.3538.67,,2018-10-24 11:09:29,2018-10-24 11:09:29,0.167s,PASSED
click,Chrome 70.0.3538.67,,2018-10-24 11:09:29,2018-10-24 11:09:29,0.219s,PASSED
waitForElementPresent,Chrome 70.0.3538.67,,2018-10-24 11:09:29,2018-10-24 11:09:30,0.620s,PASSED
Statement - meron = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Meronodds),Chrome 70.0.3538.67,,2018-10-24 11:09:30,2018-10-24 11:09:30,0.004s,PASSED
Statement - wala = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Walaodds),Chrome 70.0.3538.67,,2018-10-24 11:09:30,2018-10-24 11:09:30,0.005s,PASSED
waitForElementClickable,Chrome 70.0.3538.67,,2018-10-24 11:09:30,2018-10-24 11:09:30,0.105s,PASSED
"Statement - balance = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/Balance), CONTINUE_ON_FAILURE)",Chrome 70.0.3538.67,,2018-10-24 11:09:30,2018-10-24 11:09:30,0.068s,PASSED
"Statement - log.logInfo(""User balance "" + balance)",Chrome 70.0.3538.67,,2018-10-24 11:09:30,2018-10-24 11:09:30,0.002s,PASSED
Statement - While (balance != 0),Chrome 70.0.3538.67,,2018-10-24 11:09:30,2018-10-24 11:09:52,22.553s,FAILED
