Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
big5,Chrome 69.0.3497.100,,2018-10-18 14:38:39,2018-10-18 14:40:01,1m - 21.742s,FAILED
,,,,,,
Test Cases/Frontend/PlaceBet/RandomOddsAndAMount,Chrome 69.0.3497.100,,2018-10-18 14:38:40,2018-10-18 14:39:57,1m - 17.950s,FAILED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 69.0.3497.100,,2018-10-18 14:38:40,2018-10-18 14:38:40,0.001s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-18 14:38:40,2018-10-18 14:38:48,7.145s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-18 14:38:48,2018-10-18 14:38:49,1.409s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-18 14:38:49,2018-10-18 14:39:09,20.248s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:39:09,2018-10-18 14:39:10,0.389s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:39:10,2018-10-18 14:39:10,0.240s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 14:39:10,2018-10-18 14:39:10,0.132s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-18 14:39:10,2018-10-18 14:39:11,1.105s,PASSED
Statement - meron = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Meronodds),Chrome 69.0.3497.100,,2018-10-18 14:39:11,2018-10-18 14:39:11,0.004s,PASSED
Statement - draw = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Drawodds),Chrome 69.0.3497.100,,2018-10-18 14:39:11,2018-10-18 14:39:11,0.012s,PASSED
Statement - ftd = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_FTDodds),Chrome 69.0.3497.100,,2018-10-18 14:39:11,2018-10-18 14:39:11,0.004s,PASSED
Statement - wala = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Walaodds),Chrome 69.0.3497.100,,2018-10-18 14:39:11,2018-10-18 14:39:11,0.004s,PASSED
"Statement - balance = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/Balance), CONTINUE_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-18 14:39:11,2018-10-18 14:39:12,0.368s,PASSED
"Statement - log.logInfo(""User balance "" + balance)",Chrome 69.0.3497.100,,2018-10-18 14:39:12,2018-10-18 14:39:12,0.002s,PASSED
Statement - While (balance != 0),Chrome 69.0.3497.100,,2018-10-18 14:39:12,2018-10-18 14:39:57,45.949s,FAILED
