Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createAccount,Chrome 70.0.3538.102,,2018-11-22 13:25:17,2018-11-22 13:25:57,40.393s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/openBrowserFrontend,Chrome 70.0.3538.102,,2018-11-22 13:25:17,2018-11-22 13:25:29,11.702s,PASSED
frontend.openBrowserFrontend.openbrowserFrontend,Chrome 70.0.3538.102,,2018-11-22 13:25:18,2018-11-22 13:25:29,11.340s,PASSED
,,,,,,
Test Cases/dailyTesting/1.accountCreation/signUp,Chrome 70.0.3538.102,,2018-11-22 13:25:29,2018-11-22 13:25:34,4.937s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:25:29,2018-11-22 13:25:29,0.104s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:25:29,2018-11-22 13:25:29,0.106s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:29,2018-11-22 13:25:30,0.336s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:30,2018-11-22 13:25:30,0.235s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:30,2018-11-22 13:25:30,0.175s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:30,2018-11-22 13:25:30,0.157s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:25:30,2018-11-22 13:25:30,0.116s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:25:30,2018-11-22 13:25:34,3.535s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/frontendLogin,Chrome 70.0.3538.102,,2018-11-22 13:25:34,2018-11-22 13:25:43,8.705s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:34,2018-11-22 13:25:34,0.157s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:34,2018-11-22 13:25:34,0.131s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:25:34,2018-11-22 13:25:36,2.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:25:36,2018-11-22 13:25:36,0.095s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:25:36,2018-11-22 13:25:38,1.202s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:25:38,2018-11-22 13:25:43,5.002s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-22 13:25:43,2018-11-22 13:25:51,8.494s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-22 13:25:43,2018-11-22 13:25:49,5.843s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:49,2018-11-22 13:25:49,0.138s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-22 13:25:49,2018-11-22 13:25:49,0.196s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:25:49,2018-11-22 13:25:51,2.082s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:25:51,2018-11-22 13:25:51,0.066s,PASSED
,,,,,,
Test Cases/dailyTesting/1.accountCreation/playerList,Chrome 70.0.3538.102,,2018-11-22 13:25:51,2018-11-22 13:25:56,5.278s,FAILED
focus,Chrome 70.0.3538.102,,2018-11-22 13:25:51,2018-11-22 13:25:51,0.164s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:25:51,2018-11-22 13:25:52,0.802s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:25:52,2018-11-22 13:25:52,0.202s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:25:52,2018-11-22 13:25:53,0.142s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:25:53,2018-11-22 13:25:56,3.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:25:56,2018-11-22 13:25:56,0.822s,FAILED
