Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
114match,Chrome 70.0.3538.102,,2018-11-21 15:35:37,2018-11-21 15:36:16,38.615s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-21 15:35:38,2018-11-21 15:35:46,8.797s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-21 15:35:38,2018-11-21 15:35:44,5.825s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:44,2018-11-21 15:35:44,0.214s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-21 15:35:44,2018-11-21 15:35:44,0.194s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:44,2018-11-21 15:35:46,2.193s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 15:35:46,2018-11-21 15:35:46,0.066s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:35:46,2018-11-21 15:36:15,28.158s,PASSED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:35:47,2018-11-21 15:35:48,1.121s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:48,2018-11-21 15:35:48,0.228s,PASSED
getWindowIndex,Chrome 70.0.3538.102,,2018-11-21 15:35:48,2018-11-21 15:35:48,0.066s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 15:35:48,2018-11-21 15:35:49,0.579s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:49,2018-11-21 15:35:49,0.086s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:49,2018-11-21 15:35:49,0.178s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-21 15:35:49,2018-11-21 15:35:49,0.069s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 15:35:49,2018-11-21 15:35:51,2.015s,PASSED
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-21 15:35:51,2018-11-21 15:35:51,0.031s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 15:35:51,2018-11-21 15:35:54,3.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:54,2018-11-21 15:35:54,0.172s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:54,2018-11-21 15:35:55,0.149s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:55,0.155s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:55,0.140s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:55,0.169s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:55,0.152s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:55,0.134s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:55,0.114s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:55,0.037s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:55,2018-11-21 15:35:57,1.345s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 15:35:57,2018-11-21 15:36:00,3.000s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:36:00,2018-11-21 15:36:00,0.123s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:36:00,2018-11-21 15:36:00,0.241s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-21 15:36:00,2018-11-21 15:36:00,0.098s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 15:36:00,2018-11-21 15:36:02,2.005s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:36:02,2018-11-21 15:36:02,0.023s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:36:02,2018-11-21 15:36:02,0.123s,PASSED
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-21 15:36:02,2018-11-21 15:36:03,1.098s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:36:03,2018-11-21 15:36:03,0.019s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:36:03,2018-11-21 15:36:04,0.070s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:36:04,2018-11-21 15:36:04,0.601s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 15:36:04,2018-11-21 15:36:07,3.001s,PASSED
"Statement - If (Result == ""Meron"")",Chrome 70.0.3538.102,,2018-11-21 15:36:07,2018-11-21 15:36:08,0.665s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 15:36:08,2018-11-21 15:36:11,3.001s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:36:11,2018-11-21 15:36:11,0.024s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:36:11,2018-11-21 15:36:11,0.075s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:36:11,2018-11-21 15:36:12,0.577s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-21 15:36:12,2018-11-21 15:36:15,3.002s,PASSED
closeWindowTitle,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.135s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.109s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.080s,FAILED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.061s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.034s,FAILED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.073s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.035s,FAILED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.100s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.078s,FAILED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.070s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.055s,FAILED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.039s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.022s,FAILED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/114match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.075s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-21 15:36:15,2018-11-21 15:36:15,0.052s,FAILED
