Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createMatch,Chrome 70.0.3538.102,,2018-11-14 15:40:39,2018-11-14 15:40:54,15.059s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-14 15:40:39,2018-11-14 15:40:48,8.858s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-14 15:40:39,2018-11-14 15:40:45,5.810s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 15:40:45,2018-11-14 15:40:45,0.180s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-14 15:40:45,2018-11-14 15:40:45,0.204s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 15:40:45,2018-11-14 15:40:48,2.322s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-14 15:40:48,2018-11-14 15:40:48,0.072s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/createMatch,Chrome 70.0.3538.102,,2018-11-14 15:40:48,2018-11-14 15:40:53,5.141s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-14 15:40:48,2018-11-14 15:40:49,0.976s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 15:40:49,2018-11-14 15:40:49,0.240s,PASSED
getWindowIndex,Chrome 70.0.3538.102,,2018-11-14 15:40:49,2018-11-14 15:40:49,0.051s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-14 15:40:49,2018-11-14 15:40:53,3.218s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 15:40:53,2018-11-14 15:40:53,0.436s,FAILED
