Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createMatch,Chrome 70.0.3538.102,,2018-11-16 13:54:39,2018-11-16 13:55:00,21.321s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-16 13:54:39,2018-11-16 13:54:48,8.844s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-16 13:54:40,2018-11-16 13:54:46,6.026s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:46,2018-11-16 13:54:46,0.172s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-16 13:54:46,2018-11-16 13:54:46,0.188s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:54:46,2018-11-16 13:54:48,2.136s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-16 13:54:48,2018-11-16 13:54:48,0.101s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/createMatch,Chrome 70.0.3538.102,,2018-11-16 13:54:48,2018-11-16 13:54:59,11.329s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-16 13:54:48,2018-11-16 13:54:49,1.056s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:54:49,2018-11-16 13:54:50,0.297s,PASSED
getWindowIndex,Chrome 70.0.3538.102,,2018-11-16 13:54:50,2018-11-16 13:54:50,0.025s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-16 13:54:50,2018-11-16 13:54:50,0.586s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:54:50,2018-11-16 13:54:50,0.102s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:50,2018-11-16 13:54:51,0.212s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-16 13:54:51,2018-11-16 13:54:51,0.084s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-16 13:54:51,2018-11-16 13:54:51,0.020s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:51,2018-11-16 13:54:51,0.179s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:51,2018-11-16 13:54:51,0.157s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:51,2018-11-16 13:54:51,0.163s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:51,2018-11-16 13:54:51,0.136s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:51,2018-11-16 13:54:52,0.162s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:52,2018-11-16 13:54:52,0.136s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:52,2018-11-16 13:54:52,0.137s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:52,2018-11-16 13:54:52,0.124s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:54:52,2018-11-16 13:54:53,1.219s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:54:53,2018-11-16 13:54:56,3.018s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:54:56,2018-11-16 13:54:56,0.167s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:54:56,2018-11-16 13:54:57,0.240s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-16 13:54:57,2018-11-16 13:54:57,0.117s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:54:57,2018-11-16 13:54:59,2.003s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:54:59,2018-11-16 13:54:59,0.780s,FAILED
