Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createMatch,Chrome 70.0.3538.102,,2018-11-22 13:27:58,2018-11-22 13:28:25,27.182s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-22 13:27:58,2018-11-22 13:28:06,8.160s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-22 13:27:58,2018-11-22 13:28:04,5.377s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 13:28:04,2018-11-22 13:28:04,0.178s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-22 13:28:04,2018-11-22 13:28:04,0.189s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:28:04,2018-11-22 13:28:06,2.067s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:28:06,2018-11-22 13:28:06,0.075s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/createMatch,Chrome 70.0.3538.102,,2018-11-22 13:28:06,2018-11-22 13:28:24,17.736s,PASSED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-22 13:28:07,2018-11-22 13:28:08,1.136s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:28:08,2018-11-22 13:28:08,0.202s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:28:08,2018-11-22 13:28:10,2.019s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 13:28:10,2018-11-22 13:28:10,0.040s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:28:10,2018-11-22 13:28:10,0.109s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:10,2018-11-22 13:28:10,0.153s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:10,2018-11-22 13:28:10,0.061s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:28:10,2018-11-22 13:28:13,3.001s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:13,2018-11-22 13:28:13,0.117s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:13,2018-11-22 13:28:14,0.108s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:14,0.113s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:14,0.094s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:14,0.110s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:14,0.111s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:14,0.096s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:14,0.086s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:14,0.061s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:28:14,2018-11-22 13:28:15,1.214s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:28:15,2018-11-22 13:28:18,3.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 13:28:18,2018-11-22 13:28:19,0.112s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:19,2018-11-22 13:28:19,0.154s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-22 13:28:19,2018-11-22 13:28:19,0.100s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:28:19,2018-11-22 13:28:21,2.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:28:21,2018-11-22 13:28:21,0.071s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:28:21,2018-11-22 13:28:21,0.054s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:28:21,2018-11-22 13:28:21,0.052s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:28:21,2018-11-22 13:28:21,0.055s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-22 13:28:21,2018-11-22 13:28:21,0.059s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-22 13:28:21,2018-11-22 13:28:24,3.003s,PASSED
