Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add10kbalance,Chrome 70.0.3538.102,,2018-11-14 14:06:52,2018-11-14 14:07:09,16.713s,ERROR
,,,,,,
Test Cases/dailyTesting/2.login/openBrowserFrontend,Chrome 70.0.3538.102,,2018-11-14 14:06:52,2018-11-14 14:06:59,6.567s,PASSED
frontend.openBrowserFrontend.openbrowserFrontend,Chrome 70.0.3538.102,,2018-11-14 14:06:53,2018-11-14 14:06:59,6.313s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/frontendLogin,Chrome 70.0.3538.102,,2018-11-14 14:06:59,2018-11-14 14:07:08,8.742s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:06:59,2018-11-14 14:06:59,0.228s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:06:59,2018-11-14 14:07:00,0.169s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:07:00,2018-11-14 14:07:02,2.016s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:07:02,2018-11-14 14:07:02,0.100s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-14 14:07:02,2018-11-14 14:07:03,1.039s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 14:07:03,2018-11-14 14:07:08,5.003s,PASSED
,,,,,,
Test Cases/dailyTesting/3.fundingAccount/fundingAccount,Chrome 70.0.3538.102,,2018-11-14 14:07:08,2018-11-14 14:07:08,0.304s,ERROR
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-14 14:07:08,2018-11-14 14:07:08,0.046s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 14:07:08,2018-11-14 14:07:08,0.103s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 14:07:08,2018-11-14 14:07:08,0.007s,PASSED
