Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ArenawithMatch,Chrome 69.0.3497.100,,2018-10-18 14:05:40,2018-10-18 14:09:35,3m - 54.268s,PASSED
,,,,,,
Test Cases/Backoffice/Login/LoginAdmin,Chrome 69.0.3497.100,,2018-10-18 14:05:41,2018-10-18 14:05:52,11.769s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-18 14:05:41,2018-10-18 14:05:44,2.922s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-18 14:05:44,2018-10-18 14:05:45,1.167s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-18 14:05:45,2018-10-18 14:05:47,2.087s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:05:47,2018-10-18 14:05:47,0.147s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-18 14:05:47,2018-10-18 14:05:47,0.140s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 14:05:47,2018-10-18 14:05:52,4.976s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 14:05:52,2018-10-18 14:05:52,0.062s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-18 14:05:52,2018-10-18 14:06:05,12.450s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 14:05:53,2018-10-18 14:05:53,0.079s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 14:05:53,2018-10-18 14:05:53,0.026s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 14:05:53,2018-10-18 14:05:57,4.076s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 14:05:57,2018-10-18 14:05:57,0.080s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-18 14:05:57,2018-10-18 14:05:57,0.020s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 14:05:57,2018-10-18 14:05:58,0.554s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-18 14:05:58,2018-10-18 14:05:58,0.018s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:05:58,2018-10-18 14:05:58,0.267s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:05:58,2018-10-18 14:05:58,0.191s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:05:58,2018-10-18 14:05:58,0.165s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:05:58,2018-10-18 14:05:58,0.092s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 14:05:58,2018-10-18 14:05:58,0.102s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-18 14:05:58,2018-10-18 14:05:59,0.064s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-18 14:05:59,2018-10-18 14:05:59,0.058s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-18 14:05:59,2018-10-18 14:05:59,0.057s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-18 14:05:59,2018-10-18 14:05:59,0.051s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 14:05:59,2018-10-18 14:06:03,4.209s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 14:06:03,2018-10-18 14:06:05,2.017s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-18 14:06:05,2018-10-18 14:06:17,11.893s,PASSED
