Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1Arenawith100Match,Chrome 69.0.3497.100,,2018-10-19 17:56:10,2018-10-19 17:56:33,23.069s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Login/LoginAdmin,Chrome 69.0.3497.100,,2018-10-19 17:56:10,2018-10-19 17:56:18,7.771s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 17:56:11,2018-10-19 17:56:13,2.948s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 17:56:13,2018-10-19 17:56:15,1.134s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 17:56:15,2018-10-19 17:56:16,1.252s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:56:16,2018-10-19 17:56:16,0.147s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 17:56:16,2018-10-19 17:56:16,0.147s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:56:16,2018-10-19 17:56:18,1.770s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:56:18,2018-10-19 17:56:18,0.077s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-19 17:56:18,2018-10-19 17:56:32,14.234s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:56:18,2018-10-19 17:56:18,0.090s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:56:18,2018-10-19 17:56:19,0.710s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:56:19,2018-10-19 17:56:19,0.135s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:56:19,2018-10-19 17:56:21,2.018s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:56:21,2018-10-19 17:56:21,0.064s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-19 17:56:21,2018-10-19 17:56:21,0.104s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:56:21,2018-10-19 17:56:21,0.071s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:56:21,2018-10-19 17:56:22,0.056s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:56:22,2018-10-19 17:56:22,0.106s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:56:22,2018-10-19 17:56:22,0.097s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:56:22,2018-10-19 17:56:25,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:56:25,2018-10-19 17:56:26,0.952s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:56:26,2018-10-19 17:56:26,0.041s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:56:26,2018-10-19 17:56:26,0.146s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:56:26,2018-10-19 17:56:26,0.029s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:56:26,2018-10-19 17:56:27,1.048s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:56:27,2018-10-19 17:56:27,0.078s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:56:27,2018-10-19 17:56:28,1.001s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-19 17:56:28,2018-10-19 17:56:28,0.035s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:56:28,2018-10-19 17:56:28,0.086s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:56:28,2018-10-19 17:56:30,2.002s,PASSED
closeWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:56:30,2018-10-19 17:56:30,0.063s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:56:30,2018-10-19 17:56:32,2.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:56:32,2018-10-19 17:56:32,0.022s,PASSED
