Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createMatch,Chrome 70.0.3538.102,,2018-11-14 16:27:05,2018-11-14 16:27:25,20.928s,FAILED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-14 16:27:05,2018-11-14 16:27:13,8.552s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-14 16:27:05,2018-11-14 16:27:11,5.743s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:11,2018-11-14 16:27:11,0.208s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-14 16:27:11,2018-11-14 16:27:11,0.217s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 16:27:11,2018-11-14 16:27:13,1.922s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-14 16:27:13,2018-11-14 16:27:13,0.190s,PASSED
,,,,,,
Test Cases/dailyTesting/5.matchCreation/createMatch,Chrome 70.0.3538.102,,2018-11-14 16:27:13,2018-11-14 16:27:25,11.146s,FAILED
backoffice.bettingMatch.match,Chrome 70.0.3538.102,,2018-11-14 16:27:14,2018-11-14 16:27:15,1.016s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 16:27:15,2018-11-14 16:27:15,0.201s,PASSED
getWindowIndex,Chrome 70.0.3538.102,,2018-11-14 16:27:15,2018-11-14 16:27:15,0.029s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-14 16:27:15,2018-11-14 16:27:16,0.648s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:16,0.092s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:16,0.213s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:16,0.067s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:16,0.033s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:16,0.160s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:16,0.143s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:16,0.163s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:16,2018-11-14 16:27:17,0.130s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:17,2018-11-14 16:27:17,0.150s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:17,2018-11-14 16:27:17,0.161s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:17,2018-11-14 16:27:17,0.150s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:17,2018-11-14 16:27:17,0.119s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 16:27:17,2018-11-14 16:27:18,1.097s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 16:27:18,2018-11-14 16:27:21,3.020s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 16:27:21,2018-11-14 16:27:21,0.127s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 16:27:21,2018-11-14 16:27:22,0.237s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-14 16:27:22,2018-11-14 16:27:22,0.140s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 16:27:22,2018-11-14 16:27:24,2.001s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-14 16:27:24,2018-11-14 16:27:25,0.790s,FAILED
