Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
big9,Chrome 69.0.3497.100,,2018-10-17 13:56:13,2018-10-17 13:56:58,45.816s,FAILED
,,,,,,
Test Cases/Frontend/PlaceBet/RandomOddsAndAMount,Chrome 69.0.3497.100,,2018-10-17 13:56:13,2018-10-17 13:56:58,44.401s,FAILED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 69.0.3497.100,,2018-10-17 13:56:14,2018-10-17 13:56:14,0.002s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-17 13:56:14,2018-10-17 13:56:18,3.792s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-17 13:56:18,2018-10-17 13:56:19,1.228s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-17 13:56:19,2018-10-17 13:56:21,1.902s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-17 13:56:21,2018-10-17 13:56:22,1.084s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-17 13:56:22,2018-10-17 13:56:22,0.171s,PASSED
click,Chrome 69.0.3497.100,,2018-10-17 13:56:22,2018-10-17 13:56:22,0.141s,PASSED
waitForElementPresent,Chrome 69.0.3497.100,,2018-10-17 13:56:22,2018-10-17 13:56:28,5.327s,PASSED
Statement - meron = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Meronodds),Chrome 69.0.3497.100,,2018-10-17 13:56:28,2018-10-17 13:56:28,0.004s,PASSED
Statement - draw = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Drawodds),Chrome 69.0.3497.100,,2018-10-17 13:56:28,2018-10-17 13:56:28,0.004s,PASSED
Statement - ftd = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_FTDodds),Chrome 69.0.3497.100,,2018-10-17 13:56:28,2018-10-17 13:56:28,0.003s,PASSED
Statement - wala = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/button_Walaodds),Chrome 69.0.3497.100,,2018-10-17 13:56:28,2018-10-17 13:56:28,0.006s,PASSED
"Statement - balance = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Frontend/MatchBetting/Balance), CONTINUE_ON_FAILURE)",Chrome 69.0.3497.100,,2018-10-17 13:56:28,2018-10-17 13:56:50,21.995s,FAILED
"Statement - log.logInfo(""User balance "" + balance)",Chrome 69.0.3497.100,,2018-10-17 13:56:50,2018-10-17 13:56:50,0.014s,PASSED
Statement - While (balance != 0),Chrome 69.0.3497.100,,2018-10-17 13:56:50,2018-10-17 13:56:58,8.064s,FAILED
