Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LoginAndRegister1,Chrome 69.0.3497.100,,2018-10-12 13:40:25,2018-10-12 14:03:16,22m - 51.701s,PASSED
,,,,,,
Test Cases/Backoffice/Login,Chrome 69.0.3497.100,,2018-10-12 13:40:25,2018-10-12 13:40:38,12.900s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-12 13:40:26,2018-10-12 13:40:31,4.839s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-12 13:40:31,2018-10-12 13:40:32,1.128s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-12 13:40:32,2018-10-12 13:40:35,2.980s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:35,2018-10-12 13:40:36,0.270s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-12 13:40:36,2018-10-12 13:40:36,0.234s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:36,2018-10-12 13:40:38,2.141s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 13:40:38,2018-10-12 13:40:38,0.133s,PASSED
,,,,,,
Test Cases/Backoffice/RegisterAccount,Chrome 69.0.3497.100,Create 1000 user for UCF,2018-10-12 13:40:38,2018-10-12 13:40:46,7.545s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 13:40:39,2018-10-12 13:40:39,0.279s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 13:40:39,2018-10-12 13:40:39,0.041s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:39,2018-10-12 13:40:40,0.653s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:40,0.214s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:40,0.166s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:40,0.223s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:40,0.247s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-12 13:40:40,2018-10-12 13:40:41,0.268s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 13:40:41,2018-10-12 13:40:43,2.019s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:43,2018-10-12 13:40:44,1.016s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 13:40:44,2018-10-12 13:40:46,2.001s,PASSED
,,,,,,
Test Cases/Backoffice/RegisterAccount,Chrome 69.0.3497.100,Create 1000 user for UCF,2018-10-12 13:40:46,2018-10-12 13:40:52,6.483s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 13:40:46,2018-10-12 13:40:46,0.063s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 13:40:46,2018-10-12 13:40:46,0.019s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:46,2018-10-12 13:40:46,0.652s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:46,2018-10-12 13:40:47,0.181s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:47,2018-10-12 13:40:47,0.128s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:47,2018-10-12 13:40:47,0.152s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-12 13:40:47,2018-10-12 13:40:47,0.189s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-12 13:40:47,2018-10-12 13:40:47,0.148s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 13:40:47,2018-10-12 13:40:49,2.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:49,2018-10-12 13:40:50,0.936s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 13:40:50,2018-10-12 13:40:52,2.003s,PASSED
,,,,,,
Test Cases/Backoffice/RegisterAccount,Chrome 69.0.3497.100,Create 1000 user for UCF,2018-10-12 13:40:52,2018-10-12 13:40:59,6.732s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 13:40:52,2018-10-12 13:40:52,0.056s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 13:40:52,2018-10-12 13:40:52,0.016s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 13:40:52,2018-10-12 13:40:53,0.652s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 13:40:53,2018-10-12 13:40:53,0.181s,PASSED
