Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1Arenawith100Match,Chrome 69.0.3497.100,,2018-10-19 17:47:30,2018-10-19 17:47:49,18.180s,ERROR
,,,,,,
Test Cases/Staging/Backoffice/Login/LoginAdmin,Chrome 69.0.3497.100,,2018-10-19 17:47:31,2018-10-19 17:47:39,8.060s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 17:47:31,2018-10-19 17:47:34,3.005s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 17:47:34,2018-10-19 17:47:35,1.152s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 17:47:35,2018-10-19 17:47:36,1.155s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:47:36,2018-10-19 17:47:36,0.140s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 17:47:36,2018-10-19 17:47:37,0.148s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:47:37,2018-10-19 17:47:39,2.123s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:47:39,2018-10-19 17:47:39,0.065s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-19 17:47:39,2018-10-19 17:47:45,5.894s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:47:39,2018-10-19 17:47:39,0.077s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-19 17:47:39,2018-10-19 17:47:39,0.032s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:47:39,2018-10-19 17:47:40,0.685s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:47:40,2018-10-19 17:47:40,0.133s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:47:40,2018-10-19 17:47:40,0.015s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:47:40,2018-10-19 17:47:41,0.560s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-19 17:47:41,2018-10-19 17:47:41,0.017s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:47:41,2018-10-19 17:47:41,0.277s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:47:41,2018-10-19 17:47:41,0.175s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:47:41,2018-10-19 17:47:41,0.123s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:47:41,2018-10-19 17:47:42,0.278s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:47:42,2018-10-19 17:47:42,0.101s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:47:42,2018-10-19 17:47:42,0.068s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:47:42,2018-10-19 17:47:42,0.063s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:47:42,2018-10-19 17:47:42,0.058s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:47:42,2018-10-19 17:47:42,0.063s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:47:42,2018-10-19 17:47:43,0.798s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:47:43,2018-10-19 17:47:45,2.020s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-19 17:47:45,2018-10-19 17:47:48,3.146s,ERROR
focus,Chrome 69.0.3497.100,,2018-10-19 17:47:45,2018-10-19 17:47:45,0.042s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:47:45,2018-10-19 17:47:46,0.713s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:47:46,2018-10-19 17:47:46,0.103s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:47:46,2018-10-19 17:47:48,2.002s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:47:48,2018-10-19 17:47:48,0.039s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-19 17:47:48,2018-10-19 17:47:48,0.004s,PASSED
