Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createAccount,Chrome 70.0.3538.102,,2018-11-16 13:58:25,2018-11-16 13:58:58,33.310s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/openBrowserFrontend,Chrome 70.0.3538.102,,2018-11-16 13:58:25,2018-11-16 13:58:31,6.367s,PASSED
frontend.openBrowserFrontend.openbrowserFrontend,Chrome 70.0.3538.102,,2018-11-16 13:58:25,2018-11-16 13:58:31,6.152s,PASSED
,,,,,,
Test Cases/dailyTesting/1.accountCreation/signUp,Chrome 70.0.3538.102,,2018-11-16 13:58:31,2018-11-16 13:58:36,4.469s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-16 13:58:31,2018-11-16 13:58:32,0.105s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:58:32,2018-11-16 13:58:32,0.086s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:32,2018-11-16 13:58:32,0.250s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:32,2018-11-16 13:58:32,0.230s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:32,2018-11-16 13:58:32,0.279s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:32,2018-11-16 13:58:33,0.182s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:58:33,2018-11-16 13:58:33,0.120s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:58:33,2018-11-16 13:58:36,3.019s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/frontendLogin,Chrome 70.0.3538.102,,2018-11-16 13:58:36,2018-11-16 13:58:45,8.837s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:36,2018-11-16 13:58:36,0.160s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:36,2018-11-16 13:58:36,0.145s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:58:36,2018-11-16 13:58:38,2.001s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:58:38,2018-11-16 13:58:38,0.095s,PASSED
waitForElementPresent,Chrome 70.0.3538.102,,2018-11-16 13:58:38,2018-11-16 13:58:40,1.297s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:58:40,2018-11-16 13:58:45,5.001s,PASSED
,,,,,,
Test Cases/dailyTesting/2.login/backofficeLogin,Chrome 70.0.3538.102,,2018-11-16 13:58:45,2018-11-16 13:58:53,8.149s,PASSED
backoffice.openBrowserBackoffice.openbrowserBackoffice,Chrome 70.0.3538.102,,2018-11-16 13:58:45,2018-11-16 13:58:50,5.722s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:50,2018-11-16 13:58:51,0.143s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-16 13:58:51,2018-11-16 13:58:51,0.170s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:58:51,2018-11-16 13:58:53,1.908s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-16 13:58:53,2018-11-16 13:58:53,0.043s,PASSED
,,,,,,
Test Cases/dailyTesting/1.accountCreation/playerList,Chrome 70.0.3538.102,,2018-11-16 13:58:53,2018-11-16 13:58:57,4.378s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-16 13:58:53,2018-11-16 13:58:53,0.096s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:58:53,2018-11-16 13:58:54,0.696s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:58:54,2018-11-16 13:58:54,0.171s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:58:54,2018-11-16 13:58:54,0.161s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-16 13:58:54,2018-11-16 13:58:57,3.002s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-16 13:58:57,2018-11-16 13:58:57,0.094s,PASSED
