Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ArenawithMatch,Chrome 69.0.3497.100,,2018-10-15 17:00:09,2018-10-15 17:02:11,2m - 1.428s,PASSED
,,,,,,
Test Cases/Backoffice/Login/LoginAdmin,Chrome 69.0.3497.100,,2018-10-15 17:00:09,2018-10-15 17:00:17,7.532s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-15 17:00:10,2018-10-15 17:00:13,2.959s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-15 17:00:13,2018-10-15 17:00:14,1.138s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-15 17:00:14,2018-10-15 17:00:15,0.936s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 17:00:15,2018-10-15 17:00:15,0.189s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-15 17:00:15,2018-10-15 17:00:15,0.165s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 17:00:15,2018-10-15 17:00:17,1.806s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-15 17:00:17,2018-10-15 17:00:17,0.053s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-15 17:00:17,2018-10-15 17:00:23,5.605s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-15 17:00:17,2018-10-15 17:00:17,0.069s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-15 17:00:17,2018-10-15 17:00:17,0.030s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 17:00:17,2018-10-15 17:00:18,0.655s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 17:00:18,2018-10-15 17:00:18,0.120s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-15 17:00:18,2018-10-15 17:00:18,0.018s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-15 17:00:18,2018-10-15 17:00:19,0.555s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-15 17:00:19,2018-10-15 17:00:19,0.024s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 17:00:19,2018-10-15 17:00:19,0.307s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 17:00:19,2018-10-15 17:00:19,0.156s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 17:00:19,2018-10-15 17:00:19,0.143s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 17:00:19,2018-10-15 17:00:19,0.086s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-15 17:00:19,2018-10-15 17:00:20,0.094s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 17:00:20,2018-10-15 17:00:20,0.058s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 17:00:20,2018-10-15 17:00:20,0.056s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 17:00:20,2018-10-15 17:00:20,0.052s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-15 17:00:20,2018-10-15 17:00:20,0.049s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 17:00:20,2018-10-15 17:00:21,0.763s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-15 17:00:21,2018-10-15 17:00:23,2.020s,PASSED
,,,,,,
Test Cases/Backoffice/Betting/Create_arena,Chrome 69.0.3497.100,,2018-10-15 17:00:23,2018-10-15 17:00:28,4.969s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-15 17:00:23,2018-10-15 17:00:23,0.053s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-15 17:00:23,2018-10-15 17:00:23,0.014s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 17:00:23,2018-10-15 17:00:23,0.577s,PASSED
click,Chrome 69.0.3497.100,,2018-10-15 17:00:23,2018-10-15 17:00:23,0.079s,PASSED
getWindowIndex,Chrome 69.0.3497.100,,2018-10-15 17:00:23,2018-10-15 17:00:23,0.004s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-15 17:00:23,2018-10-15 17:00:24,0.585s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-15 17:00:24,2018-10-15 17:00:24,0.009s,PASSED
