Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
1Arenawith100Match,Chrome 69.0.3497.100,,2018-10-19 17:54:57,2018-10-19 17:55:10,12.602s,ERROR
,,,,,,
Test Cases/Staging/Backoffice/Login/LoginAdmin,Chrome 69.0.3497.100,,2018-10-19 17:54:58,2018-10-19 17:55:06,8.247s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-19 17:54:58,2018-10-19 17:55:01,2.968s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-19 17:55:01,2018-10-19 17:55:02,1.168s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-19 17:55:02,2018-10-19 17:55:03,1.197s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:55:03,2018-10-19 17:55:04,0.150s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-19 17:55:04,2018-10-19 17:55:04,0.159s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:55:04,2018-10-19 17:55:06,2.266s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:55:06,2018-10-19 17:55:06,0.074s,PASSED
,,,,,,
Test Cases/Staging/Backoffice/Betting/Create_match,Chrome 69.0.3497.100,,2018-10-19 17:55:06,2018-10-19 17:55:09,3.336s,ERROR
focus,Chrome 69.0.3497.100,,2018-10-19 17:55:06,2018-10-19 17:55:06,0.088s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:55:06,2018-10-19 17:55:07,0.748s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:55:07,2018-10-19 17:55:07,0.123s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:55:07,2018-10-19 17:55:09,2.019s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:55:09,2018-10-19 17:55:09,0.065s,PASSED
selectOptionByLabel,Chrome 69.0.3497.100,,2018-10-19 17:55:09,2018-10-19 17:55:09,0.005s,PASSED
